img_path,upscale_img_path,label
./train/TRAIN_01209.jpg,./upscale_train/TRAIN_01209.png,Common Rosefinch
./train/TRAIN_01210.jpg,./upscale_train/TRAIN_01210.png,Indian Peacock
./train/TRAIN_01211.jpg,./upscale_train/TRAIN_01211.png,Indian Roller
./train/TRAIN_01212.jpg,./upscale_train/TRAIN_01212.png,Jungle Babbler
./train/TRAIN_01213.jpg,./upscale_train/TRAIN_01213.png,Rufous Treepie
./train/TRAIN_01214.jpg,./upscale_train/TRAIN_01214.png,Common Tailorbird
./train/TRAIN_01215.jpg,./upscale_train/TRAIN_01215.png,White-Breasted Waterhen
./train/TRAIN_01216.jpg,./upscale_train/TRAIN_01216.png,White Wagtail
./train/TRAIN_01217.jpg,./upscale_train/TRAIN_01217.png,Ruddy Shelduck
./train/TRAIN_01218.jpg,./upscale_train/TRAIN_01218.png,Asian Green Bee-Eater
./train/TRAIN_01219.jpg,./upscale_train/TRAIN_01219.png,Indian Roller
./train/TRAIN_01220.jpg,./upscale_train/TRAIN_01220.png,Cattle Egret
./train/TRAIN_01221.jpg,./upscale_train/TRAIN_01221.png,Brown-Headed Barbet
./train/TRAIN_01222.jpg,./upscale_train/TRAIN_01222.png,Gray Wagtail
./train/TRAIN_01223.jpg,./upscale_train/TRAIN_01223.png,Indian Pitta
./train/TRAIN_01224.jpg,./upscale_train/TRAIN_01224.png,Indian Roller
./train/TRAIN_01225.jpg,./upscale_train/TRAIN_01225.png,White-Breasted Waterhen
./train/TRAIN_01226.jpg,./upscale_train/TRAIN_01226.png,Common Tailorbird
./train/TRAIN_01227.jpg,./upscale_train/TRAIN_01227.png,Ruddy Shelduck
./train/TRAIN_01228.jpg,./upscale_train/TRAIN_01228.png,House Crow
./train/TRAIN_01229.jpg,./upscale_train/TRAIN_01229.png,Hoopoe
./train/TRAIN_01230.jpg,./upscale_train/TRAIN_01230.png,Sarus Crane
./train/TRAIN_01231.jpg,./upscale_train/TRAIN_01231.png,Gray Wagtail
./train/TRAIN_01232.jpg,./upscale_train/TRAIN_01232.png,Red-Wattled Lapwing
./train/TRAIN_01233.jpg,./upscale_train/TRAIN_01233.png,White-Breasted Waterhen
./train/TRAIN_01234.jpg,./upscale_train/TRAIN_01234.png,White-Breasted Kingfisher
./train/TRAIN_01235.jpg,./upscale_train/TRAIN_01235.png,Red-Wattled Lapwing
./train/TRAIN_01236.jpg,./upscale_train/TRAIN_01236.png,Common Myna
./train/TRAIN_01237.jpg,./upscale_train/TRAIN_01237.png,Common Myna
./train/TRAIN_01238.jpg,./upscale_train/TRAIN_01238.png,Indian Pitta
./train/TRAIN_01239.jpg,./upscale_train/TRAIN_01239.png,Indian Grey Hornbill
./train/TRAIN_01240.jpg,./upscale_train/TRAIN_01240.png,White-Breasted Waterhen
./train/TRAIN_01241.jpg,./upscale_train/TRAIN_01241.png,Ruddy Shelduck
./train/TRAIN_01242.jpg,./upscale_train/TRAIN_01242.png,Indian Grey Hornbill
./train/TRAIN_01243.jpg,./upscale_train/TRAIN_01243.png,House Crow
./train/TRAIN_01244.jpg,./upscale_train/TRAIN_01244.png,Jungle Babbler
./train/TRAIN_01245.jpg,./upscale_train/TRAIN_01245.png,Hoopoe
./train/TRAIN_01246.jpg,./upscale_train/TRAIN_01246.png,Sarus Crane
./train/TRAIN_01247.jpg,./upscale_train/TRAIN_01247.png,Common Rosefinch
./train/TRAIN_01248.jpg,./upscale_train/TRAIN_01248.png,Common Tailorbird
./train/TRAIN_01249.jpg,./upscale_train/TRAIN_01249.png,House Crow
./train/TRAIN_01250.jpg,./upscale_train/TRAIN_01250.png,Brown-Headed Barbet
./train/TRAIN_01251.jpg,./upscale_train/TRAIN_01251.png,Rufous Treepie
./train/TRAIN_01252.jpg,./upscale_train/TRAIN_01252.png,Indian Pitta
./train/TRAIN_01253.jpg,./upscale_train/TRAIN_01253.png,White-Breasted Waterhen
./train/TRAIN_01254.jpg,./upscale_train/TRAIN_01254.png,Cattle Egret
./train/TRAIN_01255.jpg,./upscale_train/TRAIN_01255.png,Common Kingfisher
./train/TRAIN_01256.jpg,./upscale_train/TRAIN_01256.png,Indian Pitta
./train/TRAIN_01257.jpg,./upscale_train/TRAIN_01257.png,Hoopoe
./train/TRAIN_01258.jpg,./upscale_train/TRAIN_01258.png,Brown-Headed Barbet
./train/TRAIN_01259.jpg,./upscale_train/TRAIN_01259.png,Common Kingfisher
./train/TRAIN_01260.jpg,./upscale_train/TRAIN_01260.png,Sarus Crane
./train/TRAIN_01261.jpg,./upscale_train/TRAIN_01261.png,Coppersmith Barbet
./train/TRAIN_01262.jpg,./upscale_train/TRAIN_01262.png,Gray Wagtail
./train/TRAIN_01263.jpg,./upscale_train/TRAIN_01263.png,White Wagtail
./train/TRAIN_01264.jpg,./upscale_train/TRAIN_01264.png,Common Rosefinch
./train/TRAIN_01265.jpg,./upscale_train/TRAIN_01265.png,Common Kingfisher
./train/TRAIN_01266.jpg,./upscale_train/TRAIN_01266.png,Brown-Headed Barbet
./train/TRAIN_01267.jpg,./upscale_train/TRAIN_01267.png,White Wagtail
./train/TRAIN_01268.jpg,./upscale_train/TRAIN_01268.png,Common Myna
./train/TRAIN_01269.jpg,./upscale_train/TRAIN_01269.png,Forest Wagtail
./train/TRAIN_01270.jpg,./upscale_train/TRAIN_01270.png,Ruddy Shelduck
./train/TRAIN_01271.jpg,./upscale_train/TRAIN_01271.png,Indian Grey Hornbill
./train/TRAIN_01272.jpg,./upscale_train/TRAIN_01272.png,Northern Lapwing
./train/TRAIN_01273.jpg,./upscale_train/TRAIN_01273.png,Ruddy Shelduck
./train/TRAIN_01274.jpg,./upscale_train/TRAIN_01274.png,Common Kingfisher
./train/TRAIN_01275.jpg,./upscale_train/TRAIN_01275.png,Coppersmith Barbet
./train/TRAIN_01276.jpg,./upscale_train/TRAIN_01276.png,Hoopoe
./train/TRAIN_01277.jpg,./upscale_train/TRAIN_01277.png,Common Kingfisher
./train/TRAIN_01278.jpg,./upscale_train/TRAIN_01278.png,Indian Peacock
./train/TRAIN_01279.jpg,./upscale_train/TRAIN_01279.png,Jungle Babbler
./train/TRAIN_01280.jpg,./upscale_train/TRAIN_01280.png,Sarus Crane
./train/TRAIN_01281.jpg,./upscale_train/TRAIN_01281.png,Northern Lapwing
./train/TRAIN_01282.jpg,./upscale_train/TRAIN_01282.png,Indian Grey Hornbill
./train/TRAIN_01283.jpg,./upscale_train/TRAIN_01283.png,Gray Wagtail
./train/TRAIN_01284.jpg,./upscale_train/TRAIN_01284.png,Sarus Crane
./train/TRAIN_01285.jpg,./upscale_train/TRAIN_01285.png,Indian Peacock
./train/TRAIN_01286.jpg,./upscale_train/TRAIN_01286.png,Cattle Egret
./train/TRAIN_01287.jpg,./upscale_train/TRAIN_01287.png,Sarus Crane
./train/TRAIN_01288.jpg,./upscale_train/TRAIN_01288.png,Indian Roller
./train/TRAIN_01289.jpg,./upscale_train/TRAIN_01289.png,White-Breasted Waterhen
./train/TRAIN_01290.jpg,./upscale_train/TRAIN_01290.png,Red-Wattled Lapwing
./train/TRAIN_01291.jpg,./upscale_train/TRAIN_01291.png,Common Myna
./train/TRAIN_01292.jpg,./upscale_train/TRAIN_01292.png,Common Kingfisher
./train/TRAIN_01293.jpg,./upscale_train/TRAIN_01293.png,Common Tailorbird
./train/TRAIN_01294.jpg,./upscale_train/TRAIN_01294.png,Common Tailorbird
./train/TRAIN_01295.jpg,./upscale_train/TRAIN_01295.png,Indian Pitta
./train/TRAIN_01296.jpg,./upscale_train/TRAIN_01296.png,Indian Roller
./train/TRAIN_01297.jpg,./upscale_train/TRAIN_01297.png,Gray Wagtail
./train/TRAIN_01298.jpg,./upscale_train/TRAIN_01298.png,White Wagtail
./train/TRAIN_01299.jpg,./upscale_train/TRAIN_01299.png,Jungle Babbler
./train/TRAIN_01300.jpg,./upscale_train/TRAIN_01300.png,Rufous Treepie
./train/TRAIN_01301.jpg,./upscale_train/TRAIN_01301.png,Indian Peacock
./train/TRAIN_01302.jpg,./upscale_train/TRAIN_01302.png,Gray Wagtail
./train/TRAIN_01303.jpg,./upscale_train/TRAIN_01303.png,Common Myna
./train/TRAIN_01304.jpg,./upscale_train/TRAIN_01304.png,White-Breasted Waterhen
./train/TRAIN_01305.jpg,./upscale_train/TRAIN_01305.png,White-Breasted Kingfisher
./train/TRAIN_01306.jpg,./upscale_train/TRAIN_01306.png,Coppersmith Barbet
./train/TRAIN_01307.jpg,./upscale_train/TRAIN_01307.png,Cattle Egret
./train/TRAIN_01308.jpg,./upscale_train/TRAIN_01308.png,Northern Lapwing
./train/TRAIN_01309.jpg,./upscale_train/TRAIN_01309.png,Cattle Egret
./train/TRAIN_01310.jpg,./upscale_train/TRAIN_01310.png,Sarus Crane
./train/TRAIN_01311.jpg,./upscale_train/TRAIN_01311.png,Gray Wagtail
./train/TRAIN_01312.jpg,./upscale_train/TRAIN_01312.png,Northern Lapwing
./train/TRAIN_01313.jpg,./upscale_train/TRAIN_01313.png,Red-Wattled Lapwing
./train/TRAIN_01314.jpg,./upscale_train/TRAIN_01314.png,Asian Green Bee-Eater
./train/TRAIN_01315.jpg,./upscale_train/TRAIN_01315.png,Indian Grey Hornbill
./train/TRAIN_01316.jpg,./upscale_train/TRAIN_01316.png,Indian Grey Hornbill
./train/TRAIN_01317.jpg,./upscale_train/TRAIN_01317.png,Brown-Headed Barbet
./train/TRAIN_01318.jpg,./upscale_train/TRAIN_01318.png,Jungle Babbler
./train/TRAIN_01319.jpg,./upscale_train/TRAIN_01319.png,Common Kingfisher
./train/TRAIN_01320.jpg,./upscale_train/TRAIN_01320.png,White-Breasted Waterhen
./train/TRAIN_01321.jpg,./upscale_train/TRAIN_01321.png,Brown-Headed Barbet
./train/TRAIN_01322.jpg,./upscale_train/TRAIN_01322.png,Asian Green Bee-Eater
./train/TRAIN_01323.jpg,./upscale_train/TRAIN_01323.png,Common Rosefinch
./train/TRAIN_01324.jpg,./upscale_train/TRAIN_01324.png,Common Myna
./train/TRAIN_01325.jpg,./upscale_train/TRAIN_01325.png,Common Tailorbird
./train/TRAIN_01326.jpg,./upscale_train/TRAIN_01326.png,Indian Roller
./train/TRAIN_01327.jpg,./upscale_train/TRAIN_01327.png,Indian Pitta
./train/TRAIN_01328.jpg,./upscale_train/TRAIN_01328.png,Common Kingfisher
./train/TRAIN_01329.jpg,./upscale_train/TRAIN_01329.png,Red-Wattled Lapwing
./train/TRAIN_01330.jpg,./upscale_train/TRAIN_01330.png,Brown-Headed Barbet
./train/TRAIN_01331.jpg,./upscale_train/TRAIN_01331.png,Indian Roller
./train/TRAIN_01332.jpg,./upscale_train/TRAIN_01332.png,Common Rosefinch
./train/TRAIN_01333.jpg,./upscale_train/TRAIN_01333.png,Hoopoe
./train/TRAIN_01334.jpg,./upscale_train/TRAIN_01334.png,White-Breasted Waterhen
./train/TRAIN_01335.jpg,./upscale_train/TRAIN_01335.png,Indian Peacock
./train/TRAIN_01336.jpg,./upscale_train/TRAIN_01336.png,House Crow
./train/TRAIN_01337.jpg,./upscale_train/TRAIN_01337.png,House Crow
./train/TRAIN_01338.jpg,./upscale_train/TRAIN_01338.png,Cattle Egret
./train/TRAIN_01339.jpg,./upscale_train/TRAIN_01339.png,Sarus Crane
./train/TRAIN_01340.jpg,./upscale_train/TRAIN_01340.png,House Crow
./train/TRAIN_01341.jpg,./upscale_train/TRAIN_01341.png,Red-Wattled Lapwing
./train/TRAIN_01342.jpg,./upscale_train/TRAIN_01342.png,Hoopoe
./train/TRAIN_01343.jpg,./upscale_train/TRAIN_01343.png,Common Rosefinch
./train/TRAIN_01344.jpg,./upscale_train/TRAIN_01344.png,Indian Peacock
./train/TRAIN_01345.jpg,./upscale_train/TRAIN_01345.png,White-Breasted Waterhen
./train/TRAIN_01346.jpg,./upscale_train/TRAIN_01346.png,Coppersmith Barbet
./train/TRAIN_01347.jpg,./upscale_train/TRAIN_01347.png,Hoopoe
./train/TRAIN_01348.jpg,./upscale_train/TRAIN_01348.png,Indian Roller
./train/TRAIN_01349.jpg,./upscale_train/TRAIN_01349.png,Gray Wagtail
./train/TRAIN_01350.jpg,./upscale_train/TRAIN_01350.png,Common Myna
./train/TRAIN_01351.jpg,./upscale_train/TRAIN_01351.png,Indian Peacock
./train/TRAIN_01352.jpg,./upscale_train/TRAIN_01352.png,Forest Wagtail
./train/TRAIN_01353.jpg,./upscale_train/TRAIN_01353.png,Cattle Egret
./train/TRAIN_01354.jpg,./upscale_train/TRAIN_01354.png,Brown-Headed Barbet
./train/TRAIN_01355.jpg,./upscale_train/TRAIN_01355.png,White-Breasted Waterhen
./train/TRAIN_01356.jpg,./upscale_train/TRAIN_01356.png,Indian Peacock
./train/TRAIN_01357.jpg,./upscale_train/TRAIN_01357.png,Forest Wagtail
./train/TRAIN_01358.jpg,./upscale_train/TRAIN_01358.png,Coppersmith Barbet
./train/TRAIN_01359.jpg,./upscale_train/TRAIN_01359.png,Common Rosefinch
./train/TRAIN_01360.jpg,./upscale_train/TRAIN_01360.png,Gray Wagtail
./train/TRAIN_01361.jpg,./upscale_train/TRAIN_01361.png,Common Rosefinch
./train/TRAIN_01362.jpg,./upscale_train/TRAIN_01362.png,Indian Peacock
./train/TRAIN_01363.jpg,./upscale_train/TRAIN_01363.png,Brown-Headed Barbet
./train/TRAIN_01364.jpg,./upscale_train/TRAIN_01364.png,Northern Lapwing
./train/TRAIN_01365.jpg,./upscale_train/TRAIN_01365.png,Brown-Headed Barbet
./train/TRAIN_01366.jpg,./upscale_train/TRAIN_01366.png,Indian Roller
./train/TRAIN_01367.jpg,./upscale_train/TRAIN_01367.png,Jungle Babbler
./train/TRAIN_01368.jpg,./upscale_train/TRAIN_01368.png,White-Breasted Kingfisher
./train/TRAIN_01369.jpg,./upscale_train/TRAIN_01369.png,White Wagtail
./train/TRAIN_01370.jpg,./upscale_train/TRAIN_01370.png,Gray Wagtail
./train/TRAIN_01371.jpg,./upscale_train/TRAIN_01371.png,White-Breasted Waterhen
./train/TRAIN_01372.jpg,./upscale_train/TRAIN_01372.png,House Crow
./train/TRAIN_01373.jpg,./upscale_train/TRAIN_01373.png,Sarus Crane
./train/TRAIN_01374.jpg,./upscale_train/TRAIN_01374.png,Common Kingfisher
./train/TRAIN_01375.jpg,./upscale_train/TRAIN_01375.png,Common Myna
./train/TRAIN_01376.jpg,./upscale_train/TRAIN_01376.png,Asian Green Bee-Eater
./train/TRAIN_01377.jpg,./upscale_train/TRAIN_01377.png,Common Tailorbird
./train/TRAIN_01378.jpg,./upscale_train/TRAIN_01378.png,Jungle Babbler
./train/TRAIN_01379.jpg,./upscale_train/TRAIN_01379.png,Indian Pitta
./train/TRAIN_01380.jpg,./upscale_train/TRAIN_01380.png,Brown-Headed Barbet
./train/TRAIN_01381.jpg,./upscale_train/TRAIN_01381.png,Common Tailorbird
./train/TRAIN_01382.jpg,./upscale_train/TRAIN_01382.png,Northern Lapwing
./train/TRAIN_01383.jpg,./upscale_train/TRAIN_01383.png,Northern Lapwing
./train/TRAIN_01384.jpg,./upscale_train/TRAIN_01384.png,White-Breasted Kingfisher
./train/TRAIN_01385.jpg,./upscale_train/TRAIN_01385.png,Jungle Babbler
./train/TRAIN_01386.jpg,./upscale_train/TRAIN_01386.png,Indian Roller
./train/TRAIN_01387.jpg,./upscale_train/TRAIN_01387.png,Common Kingfisher
./train/TRAIN_01388.jpg,./upscale_train/TRAIN_01388.png,Jungle Babbler
./train/TRAIN_01389.jpg,./upscale_train/TRAIN_01389.png,Indian Grey Hornbill
./train/TRAIN_01390.jpg,./upscale_train/TRAIN_01390.png,Common Myna
./train/TRAIN_01391.jpg,./upscale_train/TRAIN_01391.png,Gray Wagtail
./train/TRAIN_01392.jpg,./upscale_train/TRAIN_01392.png,House Crow
./train/TRAIN_01393.jpg,./upscale_train/TRAIN_01393.png,Asian Green Bee-Eater
./train/TRAIN_01394.jpg,./upscale_train/TRAIN_01394.png,Jungle Babbler
./train/TRAIN_01395.jpg,./upscale_train/TRAIN_01395.png,Common Kingfisher
./train/TRAIN_01396.jpg,./upscale_train/TRAIN_01396.png,Gray Wagtail
./train/TRAIN_01397.jpg,./upscale_train/TRAIN_01397.png,Sarus Crane
./train/TRAIN_01398.jpg,./upscale_train/TRAIN_01398.png,White-Breasted Kingfisher
./train/TRAIN_01399.jpg,./upscale_train/TRAIN_01399.png,Common Myna
./train/TRAIN_01400.jpg,./upscale_train/TRAIN_01400.png,Common Rosefinch
./train/TRAIN_01401.jpg,./upscale_train/TRAIN_01401.png,Hoopoe
./train/TRAIN_01402.jpg,./upscale_train/TRAIN_01402.png,House Crow
./train/TRAIN_01403.jpg,./upscale_train/TRAIN_01403.png,Rufous Treepie
./train/TRAIN_01404.jpg,./upscale_train/TRAIN_01404.png,Indian Peacock
./train/TRAIN_01405.jpg,./upscale_train/TRAIN_01405.png,Rufous Treepie
./train/TRAIN_01406.jpg,./upscale_train/TRAIN_01406.png,Brown-Headed Barbet
./train/TRAIN_01407.jpg,./upscale_train/TRAIN_01407.png,Indian Peacock
./train/TRAIN_01408.jpg,./upscale_train/TRAIN_01408.png,Common Tailorbird
./train/TRAIN_01409.jpg,./upscale_train/TRAIN_01409.png,Indian Grey Hornbill
./train/TRAIN_01410.jpg,./upscale_train/TRAIN_01410.png,Rufous Treepie
./train/TRAIN_01411.jpg,./upscale_train/TRAIN_01411.png,Indian Roller
./train/TRAIN_01412.jpg,./upscale_train/TRAIN_01412.png,Brown-Headed Barbet
./train/TRAIN_01413.jpg,./upscale_train/TRAIN_01413.png,Common Myna
./train/TRAIN_01414.jpg,./upscale_train/TRAIN_01414.png,Asian Green Bee-Eater
./train/TRAIN_01415.jpg,./upscale_train/TRAIN_01415.png,Rufous Treepie
./train/TRAIN_01416.jpg,./upscale_train/TRAIN_01416.png,Indian Roller
./train/TRAIN_01417.jpg,./upscale_train/TRAIN_01417.png,White Wagtail
./train/TRAIN_01418.jpg,./upscale_train/TRAIN_01418.png,Asian Green Bee-Eater
./train/TRAIN_01419.jpg,./upscale_train/TRAIN_01419.png,Common Kingfisher
./train/TRAIN_01420.jpg,./upscale_train/TRAIN_01420.png,Brown-Headed Barbet
./train/TRAIN_01421.jpg,./upscale_train/TRAIN_01421.png,Ruddy Shelduck
./train/TRAIN_01422.jpg,./upscale_train/TRAIN_01422.png,Brown-Headed Barbet
./train/TRAIN_01423.jpg,./upscale_train/TRAIN_01423.png,House Crow
./train/TRAIN_01424.jpg,./upscale_train/TRAIN_01424.png,Indian Peacock
./train/TRAIN_01425.jpg,./upscale_train/TRAIN_01425.png,Indian Peacock
./train/TRAIN_01426.jpg,./upscale_train/TRAIN_01426.png,Forest Wagtail
./train/TRAIN_01427.jpg,./upscale_train/TRAIN_01427.png,White-Breasted Kingfisher
./train/TRAIN_01428.jpg,./upscale_train/TRAIN_01428.png,Indian Peacock
./train/TRAIN_01429.jpg,./upscale_train/TRAIN_01429.png,Rufous Treepie
./train/TRAIN_01430.jpg,./upscale_train/TRAIN_01430.png,Indian Roller
./train/TRAIN_01431.jpg,./upscale_train/TRAIN_01431.png,Gray Wagtail
./train/TRAIN_01432.jpg,./upscale_train/TRAIN_01432.png,Common Tailorbird
./train/TRAIN_01433.jpg,./upscale_train/TRAIN_01433.png,Jungle Babbler
./train/TRAIN_01434.jpg,./upscale_train/TRAIN_01434.png,Common Kingfisher
./train/TRAIN_01435.jpg,./upscale_train/TRAIN_01435.png,House Crow
./train/TRAIN_01436.jpg,./upscale_train/TRAIN_01436.png,Sarus Crane
./train/TRAIN_01437.jpg,./upscale_train/TRAIN_01437.png,Coppersmith Barbet
./train/TRAIN_01438.jpg,./upscale_train/TRAIN_01438.png,Indian Grey Hornbill
./train/TRAIN_01439.jpg,./upscale_train/TRAIN_01439.png,White-Breasted Kingfisher
./train/TRAIN_01440.jpg,./upscale_train/TRAIN_01440.png,Hoopoe
./train/TRAIN_01441.jpg,./upscale_train/TRAIN_01441.png,Rufous Treepie
./train/TRAIN_01442.jpg,./upscale_train/TRAIN_01442.png,Coppersmith Barbet
./train/TRAIN_01443.jpg,./upscale_train/TRAIN_01443.png,Indian Peacock
./train/TRAIN_01444.jpg,./upscale_train/TRAIN_01444.png,Gray Wagtail
./train/TRAIN_01445.jpg,./upscale_train/TRAIN_01445.png,Brown-Headed Barbet
./train/TRAIN_01446.jpg,./upscale_train/TRAIN_01446.png,White Wagtail
./train/TRAIN_01447.jpg,./upscale_train/TRAIN_01447.png,White-Breasted Kingfisher
./train/TRAIN_01448.jpg,./upscale_train/TRAIN_01448.png,Indian Roller
./train/TRAIN_01449.jpg,./upscale_train/TRAIN_01449.png,Gray Wagtail
./train/TRAIN_01450.jpg,./upscale_train/TRAIN_01450.png,Indian Pitta
./train/TRAIN_01451.jpg,./upscale_train/TRAIN_01451.png,Sarus Crane
./train/TRAIN_01452.jpg,./upscale_train/TRAIN_01452.png,Indian Roller
./train/TRAIN_01453.jpg,./upscale_train/TRAIN_01453.png,Northern Lapwing
./train/TRAIN_01454.jpg,./upscale_train/TRAIN_01454.png,Common Rosefinch
./train/TRAIN_01455.jpg,./upscale_train/TRAIN_01455.png,Common Myna
./train/TRAIN_01456.jpg,./upscale_train/TRAIN_01456.png,Gray Wagtail
./train/TRAIN_01457.jpg,./upscale_train/TRAIN_01457.png,House Crow
./train/TRAIN_01458.jpg,./upscale_train/TRAIN_01458.png,Indian Peacock
./train/TRAIN_01459.jpg,./upscale_train/TRAIN_01459.png,Northern Lapwing
./train/TRAIN_01460.jpg,./upscale_train/TRAIN_01460.png,Asian Green Bee-Eater
./train/TRAIN_01461.jpg,./upscale_train/TRAIN_01461.png,House Crow
./train/TRAIN_01462.jpg,./upscale_train/TRAIN_01462.png,Ruddy Shelduck
./train/TRAIN_01463.jpg,./upscale_train/TRAIN_01463.png,Indian Grey Hornbill
./train/TRAIN_01464.jpg,./upscale_train/TRAIN_01464.png,Gray Wagtail
./train/TRAIN_01465.jpg,./upscale_train/TRAIN_01465.png,Indian Grey Hornbill
./train/TRAIN_01466.jpg,./upscale_train/TRAIN_01466.png,Asian Green Bee-Eater
./train/TRAIN_01467.jpg,./upscale_train/TRAIN_01467.png,Red-Wattled Lapwing
./train/TRAIN_01468.jpg,./upscale_train/TRAIN_01468.png,White Wagtail
./train/TRAIN_01469.jpg,./upscale_train/TRAIN_01469.png,Indian Pitta
./train/TRAIN_01470.jpg,./upscale_train/TRAIN_01470.png,White-Breasted Waterhen
./train/TRAIN_01471.jpg,./upscale_train/TRAIN_01471.png,Indian Peacock
./train/TRAIN_01472.jpg,./upscale_train/TRAIN_01472.png,Northern Lapwing
./train/TRAIN_01473.jpg,./upscale_train/TRAIN_01473.png,Indian Pitta
./train/TRAIN_01474.jpg,./upscale_train/TRAIN_01474.png,Red-Wattled Lapwing
./train/TRAIN_01475.jpg,./upscale_train/TRAIN_01475.png,Common Rosefinch
./train/TRAIN_01476.jpg,./upscale_train/TRAIN_01476.png,Cattle Egret
./train/TRAIN_01477.jpg,./upscale_train/TRAIN_01477.png,Indian Pitta
./train/TRAIN_01478.jpg,./upscale_train/TRAIN_01478.png,Northern Lapwing
./train/TRAIN_01479.jpg,./upscale_train/TRAIN_01479.png,Ruddy Shelduck
./train/TRAIN_01480.jpg,./upscale_train/TRAIN_01480.png,Indian Pitta
./train/TRAIN_01481.jpg,./upscale_train/TRAIN_01481.png,White-Breasted Waterhen
./train/TRAIN_01482.jpg,./upscale_train/TRAIN_01482.png,Indian Roller
./train/TRAIN_01483.jpg,./upscale_train/TRAIN_01483.png,White Wagtail
./train/TRAIN_01484.jpg,./upscale_train/TRAIN_01484.png,Coppersmith Barbet
./train/TRAIN_01485.jpg,./upscale_train/TRAIN_01485.png,White Wagtail
./train/TRAIN_01486.jpg,./upscale_train/TRAIN_01486.png,Rufous Treepie
./train/TRAIN_01487.jpg,./upscale_train/TRAIN_01487.png,Hoopoe
./train/TRAIN_01488.jpg,./upscale_train/TRAIN_01488.png,Northern Lapwing
./train/TRAIN_01489.jpg,./upscale_train/TRAIN_01489.png,Brown-Headed Barbet
./train/TRAIN_01490.jpg,./upscale_train/TRAIN_01490.png,Asian Green Bee-Eater
./train/TRAIN_01491.jpg,./upscale_train/TRAIN_01491.png,Northern Lapwing
./train/TRAIN_01492.jpg,./upscale_train/TRAIN_01492.png,Forest Wagtail
./train/TRAIN_01493.jpg,./upscale_train/TRAIN_01493.png,Common Rosefinch
./train/TRAIN_01494.jpg,./upscale_train/TRAIN_01494.png,White Wagtail
./train/TRAIN_01495.jpg,./upscale_train/TRAIN_01495.png,Common Rosefinch
./train/TRAIN_01496.jpg,./upscale_train/TRAIN_01496.png,Common Myna
./train/TRAIN_01497.jpg,./upscale_train/TRAIN_01497.png,Common Myna
./train/TRAIN_01498.jpg,./upscale_train/TRAIN_01498.png,Gray Wagtail
./train/TRAIN_01499.jpg,./upscale_train/TRAIN_01499.png,Indian Peacock
./train/TRAIN_01500.jpg,./upscale_train/TRAIN_01500.png,Brown-Headed Barbet
./train/TRAIN_01501.jpg,./upscale_train/TRAIN_01501.png,Asian Green Bee-Eater
./train/TRAIN_01502.jpg,./upscale_train/TRAIN_01502.png,Northern Lapwing
./train/TRAIN_01503.jpg,./upscale_train/TRAIN_01503.png,Forest Wagtail
./train/TRAIN_01504.jpg,./upscale_train/TRAIN_01504.png,Northern Lapwing
./train/TRAIN_01505.jpg,./upscale_train/TRAIN_01505.png,Common Tailorbird
./train/TRAIN_01506.jpg,./upscale_train/TRAIN_01506.png,Cattle Egret
./train/TRAIN_01507.jpg,./upscale_train/TRAIN_01507.png,Common Myna
./train/TRAIN_01508.jpg,./upscale_train/TRAIN_01508.png,Common Myna
./train/TRAIN_01509.jpg,./upscale_train/TRAIN_01509.png,Common Myna
./train/TRAIN_01510.jpg,./upscale_train/TRAIN_01510.png,Brown-Headed Barbet
./train/TRAIN_01511.jpg,./upscale_train/TRAIN_01511.png,Cattle Egret
./train/TRAIN_01512.jpg,./upscale_train/TRAIN_01512.png,White-Breasted Waterhen
./train/TRAIN_01513.jpg,./upscale_train/TRAIN_01513.png,Brown-Headed Barbet
./train/TRAIN_01514.jpg,./upscale_train/TRAIN_01514.png,Indian Grey Hornbill
./train/TRAIN_01515.jpg,./upscale_train/TRAIN_01515.png,Forest Wagtail
./train/TRAIN_01516.jpg,./upscale_train/TRAIN_01516.png,Rufous Treepie
./train/TRAIN_01517.jpg,./upscale_train/TRAIN_01517.png,Sarus Crane
./train/TRAIN_01518.jpg,./upscale_train/TRAIN_01518.png,White Wagtail
./train/TRAIN_01519.jpg,./upscale_train/TRAIN_01519.png,Asian Green Bee-Eater
./train/TRAIN_01520.jpg,./upscale_train/TRAIN_01520.png,House Crow
./train/TRAIN_01521.jpg,./upscale_train/TRAIN_01521.png,Forest Wagtail
./train/TRAIN_01522.jpg,./upscale_train/TRAIN_01522.png,Coppersmith Barbet
./train/TRAIN_01523.jpg,./upscale_train/TRAIN_01523.png,Gray Wagtail
./train/TRAIN_01524.jpg,./upscale_train/TRAIN_01524.png,Indian Roller
./train/TRAIN_01525.jpg,./upscale_train/TRAIN_01525.png,Indian Peacock
./train/TRAIN_01526.jpg,./upscale_train/TRAIN_01526.png,Gray Wagtail
./train/TRAIN_01527.jpg,./upscale_train/TRAIN_01527.png,Rufous Treepie
./train/TRAIN_01528.jpg,./upscale_train/TRAIN_01528.png,Northern Lapwing
./train/TRAIN_01529.jpg,./upscale_train/TRAIN_01529.png,Indian Pitta
./train/TRAIN_01530.jpg,./upscale_train/TRAIN_01530.png,Common Rosefinch
./train/TRAIN_01531.jpg,./upscale_train/TRAIN_01531.png,Red-Wattled Lapwing
./train/TRAIN_01532.jpg,./upscale_train/TRAIN_01532.png,Jungle Babbler
